date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:26:36	50064/50064	---M--	200	added ('OK')	image/jpeg	etag:%2259acf8d2-c390%22	https://www.photoaccess.org.au/wp-content/uploads/2017/07/c-672x480.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/uploads/2017/07/c-672x480.jpg	(from https://www.photoaccess.org.au/learn/)
20:26:38	2231/2231	---M-Z	200	added ('OK')	application/json	date:Sat,%2020%20Apr%202019%2018:26:38%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fcreate%2F	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embede049.json	(from https://www.photoaccess.org.au/create/)
20:26:39	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Apr%202019%2018:26:39%20GMT	https://www.photoaccess.org.au/?p=61	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/index094d.html	(from https://www.photoaccess.org.au/create/)
20:26:39	369178/369178	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c8b14f6-5a21a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle.js?ver=3004	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle4d67.js	(from https://www.photoaccess.org.au/create/)
20:26:40	2328/2328	---MCZ	200	added ('OK')	text/xml	date:Sat,%2020%20Apr%202019%2018:26:40%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fcreate%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed3d38	(from https://www.photoaccess.org.au/create/)
20:26:41	32939/32939	---M--	200	added ('OK')	image/jpeg	etag:%2259aca0a3-80ab%22	https://www.photoaccess.org.au/wp-content/uploads/2017/08/darkroom1-672x480.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/uploads/2017/08/darkroom1-672x480.jpg	(from https://www.photoaccess.org.au/create/)
20:26:42	61001/61001	---M--	200	added ('OK')	image/jpeg	etag:%2259ac99f4-ee49%22	https://www.photoaccess.org.au/wp-content/uploads/2017/07/2017_lighting-set-up_web-672x480.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/uploads/2017/07/2017_lighting-set-up_web-672x480.jpg	(from https://www.photoaccess.org.au/create/)
20:26:42	4269/4269	---M-Z	200	added ('OK')	application/javascript	etag:W/%225c761075-10ad%22	https://www.photoaccess.org.au/wp-content/plugins/gravityforms/js/jquery.maskedinput.min.js?ver=2.4.6	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/plugins/gravityforms/js/jquery.maskedinput.min2f91.js	(from https://www.photoaccess.org.au/event/how-to-write-an-exhibition-application/)
20:26:44	369178/369178	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c8b14f6-5a21a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle.js?ver=4727	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle1539.js	(from https://www.photoaccess.org.au/event/how-to-write-an-exhibition-application/)
20:26:46	2416/2416	---MCZ	200	added ('OK')	application/json	date:Sat,%2020%20Apr%202019%2018:26:45%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fevent%2Fhow-to-write-an-exhibition-application%2F	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embedb2fd.json	(from https://www.photoaccess.org.au/event/how-to-write-an-exhibition-application/)
20:26:46	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Apr%202019%2018:26:46%20GMT	https://www.photoaccess.org.au/?p=5800	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/index0885.html	(from https://www.photoaccess.org.au/event/how-to-write-an-exhibition-application/)
20:26:47	2511/2511	---MCZ	200	added ('OK')	text/xml	date:Sat,%2020%20Apr%202019%2018:26:47%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fevent%2Fhow-to-write-an-exhibition-application%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embedfe1f	(from https://www.photoaccess.org.au/event/how-to-write-an-exhibition-application/)
20:26:49	1849/1849	---M--	200	added ('OK')	image/gif	etag:%225c761075-739%22	https://www.photoaccess.org.au/wp-content/plugins/gravityforms/images/spinner.gif	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/plugins/gravityforms/images/spinner.gif	(from https://www.photoaccess.org.au/event/how-to-write-an-exhibition-application/)
20:26:49	48516/48516	---M--	200	added ('OK')	image/jpeg	etag:%225cae89e7-bd84%22	https://www.photoaccess.org.au/wp-content/uploads/2019/04/woman-looking-shockedscared-while-working-at-a-computer-clip-art-400597.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/uploads/2019/04/woman-looking-shockedscared-while-working-at-a-computer-clip-art-400597.jpg	(from https://www.photoaccess.org.au/event/how-to-write-an-exhibition-application/)
20:26:51	2336/2336	---M-Z	200	added ('OK')	application/json	date:Sat,%2020%20Apr%202019%2018:26:51%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fevent%2Fannual-general-meeting%2F	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed358f.json	(from https://www.photoaccess.org.au/event/annual-general-meeting/)
20:26:52	369178/369178	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c8b14f6-5a21a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle.js?ver=3875	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle0dd6.js	(from https://www.photoaccess.org.au/event/annual-general-meeting/)
20:26:52	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Apr%202019%2018:26:52%20GMT	https://www.photoaccess.org.au/?p=5813	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/indexa78d.html	(from https://www.photoaccess.org.au/event/annual-general-meeting/)
20:26:53	2431/2431	---MCZ	200	added ('OK')	text/xml	date:Sat,%2020%20Apr%202019%2018:26:53%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fevent%2Fannual-general-meeting%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed9791	(from https://www.photoaccess.org.au/event/annual-general-meeting/)
20:26:58	199552/199552	---M--	200	added ('OK')	image/jpeg	etag:%225caedf93-30b80%22	https://www.photoaccess.org.au/wp-content/uploads/2019/04/19.04.04-48-of-94-1024x683.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/uploads/2019/04/19.04.04-48-of-94-1024x683.jpg	(from https://www.photoaccess.org.au/event/annual-general-meeting/)
20:27:02	266886/266886	---M--	200	added ('OK')	application/pdf	etag:%225caede06-41286%22	https://www.photoaccess.org.au/wp-content/uploads/2019/04/Proxy-Form.pdf	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/uploads/2019/04/Proxy-Form.pdf	(from https://www.photoaccess.org.au/event/annual-general-meeting/)
20:27:02	2236/2236	---M-Z	200	added ('OK')	application/json	date:Sat,%2020%20Apr%202019%2018:27:02%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fcontact%2F	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embedf152.json	(from https://www.photoaccess.org.au/contact/)
20:27:03	378198/378198	---M--	200	added ('OK')	application/pdf	etag:%225caeddea-5c556%22	https://www.photoaccess.org.au/wp-content/uploads/2019/04/Nomination-Form.pdf	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/uploads/2019/04/Nomination-Form.pdf	(from https://www.photoaccess.org.au/event/annual-general-meeting/)
20:27:03	369178/369178	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c8b14f6-5a21a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle.js?ver=4282	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundlebab0.js	(from https://www.photoaccess.org.au/contact/)
20:27:04	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Apr%202019%2018:27:04%20GMT	https://www.photoaccess.org.au/?p=487	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/indexe3b6.html	(from https://www.photoaccess.org.au/contact/)
20:27:04	2333/2333	---MCZ	200	added ('OK')	text/xml	date:Sat,%2020%20Apr%202019%2018:27:04%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fcontact%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed04bd	(from https://www.photoaccess.org.au/contact/)
20:27:06	23626/23626	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:27:05%20GMT	https://www.photoaccess.org.au/event/exhibition-openings-angus-mcgrath-mikhaila-jurkiewicz-tessa-rex/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/event/exhibition-openings-angus-mcgrath-mikhaila-jurkiewicz-tessa-rex/index.html	(from https://www.photoaccess.org.au/contact/)
20:27:07	369178/369178	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c8b14f6-5a21a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle.js?ver=1385	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle92b7.js	(from https://www.photoaccess.org.au/venue-hire/)
20:27:07	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Apr%202019%2018:27:07%20GMT	https://www.photoaccess.org.au/?p=71	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/index6cf3.html	(from https://www.photoaccess.org.au/venue-hire/)
20:27:07	2251/2251	---M-Z	200	added ('OK')	application/json	date:Sat,%2020%20Apr%202019%2018:27:07%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fvenue-hire%2F	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed85e3.json	(from https://www.photoaccess.org.au/venue-hire/)
20:27:08	2348/2348	---MCZ	200	added ('OK')	text/xml	date:Sat,%2020%20Apr%202019%2018:27:08%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fvenue-hire%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed9332	(from https://www.photoaccess.org.au/venue-hire/)
20:27:10	63746/63746	---M--	200	added ('OK')	image/jpeg	etag:%2259af5a58-f902%22	https://www.photoaccess.org.au/wp-content/uploads/2017/05/TeachingRoom-1024x576.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/uploads/2017/05/TeachingRoom-1024x576.jpg	(from https://www.photoaccess.org.au/venue-hire/)
20:27:12	2266/2266	---M-Z	200	added ('OK')	application/json	date:Sat,%2020%20Apr%202019%2018:27:11%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fgift-vouchers%2F	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed6b6c.json	(from https://www.photoaccess.org.au/gift-vouchers/)
20:27:12	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Apr%202019%2018:27:12%20GMT	https://www.photoaccess.org.au/?p=59	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/index1098.html	(from https://www.photoaccess.org.au/gift-vouchers/)
20:27:12	369178/369178	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c8b14f6-5a21a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle.js?ver=2685	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle2aad.js	(from https://www.photoaccess.org.au/gift-vouchers/)
20:27:13	2363/2363	---MCZ	200	added ('OK')	text/xml	date:Sat,%2020%20Apr%202019%2018:27:13%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fgift-vouchers%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed0bae	(from https://www.photoaccess.org.au/gift-vouchers/)
20:27:15	76430/76430	---M--	200	added ('OK')	image/jpeg	etag:%2259af5f08-12a8e%22	https://www.photoaccess.org.au/wp-content/uploads/2017/05/StockWebres-8-1024x576.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/uploads/2017/05/StockWebres-8-1024x576.jpg	(from https://www.photoaccess.org.au/gift-vouchers/)
20:27:15	369178/369178	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c8b14f6-5a21a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle.js?ver=4960	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle6f76.js	(from https://www.photoaccess.org.au/see/exhibitions/)
20:27:16	2266/2266	---M-Z	200	added ('OK')	application/json	date:Sat,%2020%20Apr%202019%2018:27:16%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fsee%2Fexhibitions%2F	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embedf3df.json	(from https://www.photoaccess.org.au/see/exhibitions/)
20:27:17	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Apr%202019%2018:27:17%20GMT	https://www.photoaccess.org.au/?p=44	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/index49b1.html	(from https://www.photoaccess.org.au/see/exhibitions/)
20:27:18	2361/2361	---MCZ	200	added ('OK')	text/xml	date:Sat,%2020%20Apr%202019%2018:27:18%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fsee%2Fexhibitions%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed2b8c	(from https://www.photoaccess.org.au/see/exhibitions/)
20:27:20	2317/2317	---M-Z	200	added ('OK')	application/json	date:Sat,%2020%20Apr%202019%2018:27:20%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fsee%2Fexhibitions%2Ftracing-silence%2F	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed1fd0.json	(from https://www.photoaccess.org.au/see/exhibitions/tracing-silence/)
20:27:21	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Apr%202019%2018:27:21%20GMT	https://www.photoaccess.org.au/?p=5574	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/indexfcdb.html	(from https://www.photoaccess.org.au/see/exhibitions/tracing-silence/)
20:27:21	369178/369178	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c8b14f6-5a21a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle.js?ver=2138	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle5875.js	(from https://www.photoaccess.org.au/see/exhibitions/tracing-silence/)
20:27:22	2410/2410	---MCZ	200	added ('OK')	text/xml	date:Sat,%2020%20Apr%202019%2018:27:22%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fsee%2Fexhibitions%2Ftracing-silence%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embedd954	(from https://www.photoaccess.org.au/see/exhibitions/tracing-silence/)
20:27:25	232297/232297	---M--	200	added ('OK')	image/jpeg	etag:%225c8b28e0-38b69%22	https://www.photoaccess.org.au/wp-content/uploads/2019/03/Diemer_3_33915.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/uploads/2019/03/Diemer_3_33915.jpg	(from https://www.photoaccess.org.au/see/exhibitions/tracing-silence/)
20:27:26	2332/2332	---M-Z	200	added ('OK')	application/json	date:Sat,%2020%20Apr%202019%2018:27:26%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fsee%2Fexhibitions%2Fstillness-and-rest%2F	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed7307.json	(from https://www.photoaccess.org.au/see/exhibitions/stillness-and-rest/)
20:27:26	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Apr%202019%2018:27:26%20GMT	https://www.photoaccess.org.au/?p=5560	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/index3486.html	(from https://www.photoaccess.org.au/see/exhibitions/stillness-and-rest/)
20:27:27	369178/369178	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c8b14f6-5a21a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle.js?ver=3959	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle8561.js	(from https://www.photoaccess.org.au/see/exhibitions/stillness-and-rest/)
20:27:27	2425/2425	---MCZ	200	added ('OK')	text/xml	date:Sat,%2020%20Apr%202019%2018:27:27%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fsee%2Fexhibitions%2Fstillness-and-rest%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed8cd7	(from https://www.photoaccess.org.au/see/exhibitions/stillness-and-rest/)
20:27:30	264699/264699	---M--	200	added ('OK')	image/jpeg	etag:%225c8b281f-409fb%22	https://www.photoaccess.org.au/wp-content/uploads/2019/03/SCHULTE-Image-5-844x1024.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/uploads/2019/03/SCHULTE-Image-5-844x1024.jpg	(from https://www.photoaccess.org.au/see/exhibitions/stillness-and-rest/)
20:27:31	2277/2277	---M-Z	200	added ('OK')	application/json	date:Sat,%2020%20Apr%202019%2018:27:31%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fsee%2Fexhibitions%2Fdieback%2F	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed2547.json	(from https://www.photoaccess.org.au/see/exhibitions/dieback/)
20:27:31	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Apr%202019%2018:27:31%20GMT	https://www.photoaccess.org.au/?p=5578	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/indexfb7a.html	(from https://www.photoaccess.org.au/see/exhibitions/dieback/)
20:27:31	369178/369178	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c8b14f6-5a21a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle.js?ver=3124	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle8948.js	(from https://www.photoaccess.org.au/see/exhibitions/dieback/)
20:27:32	2370/2370	---MCZ	200	added ('OK')	text/xml	date:Sat,%2020%20Apr%202019%2018:27:32%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fsee%2Fexhibitions%2Fdieback%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed2af3	(from https://www.photoaccess.org.au/see/exhibitions/dieback/)
20:27:35	2346/2346	---M-Z	200	added ('OK')	application/json	date:Sat,%2020%20Apr%202019%2018:27:35%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fsee%2Fexhibitions%2Flouise-curham-lynn-loo%2F	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed47ea.json	(from https://www.photoaccess.org.au/see/exhibitions/louise-curham-lynn-loo/)
20:27:36	369178/369178	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c8b14f6-5a21a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle.js?ver=3640	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle7ddb.js	(from https://www.photoaccess.org.au/see/exhibitions/louise-curham-lynn-loo/)
20:27:36	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Apr%202019%2018:27:36%20GMT	https://www.photoaccess.org.au/?p=5614	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/index74cf.html	(from https://www.photoaccess.org.au/see/exhibitions/louise-curham-lynn-loo/)
20:27:37	1021819/1021819	---M--	200	added ('OK')	image/png	etag:%225c999fd3-f977b%22	https://www.photoaccess.org.au/wp-content/uploads/2019/03/Screen-Shot-2019-03-26-at-2.42.23-pm-1024x681.png	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/uploads/2019/03/Screen-Shot-2019-03-26-at-2.42.23-pm-1024x681.png	(from https://www.photoaccess.org.au/see/exhibitions/dieback/)
20:27:37	2439/2439	---MCZ	200	added ('OK')	text/xml	date:Sat,%2020%20Apr%202019%2018:27:37%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fsee%2Fexhibitions%2Flouise-curham-lynn-loo%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed565c	(from https://www.photoaccess.org.au/see/exhibitions/louise-curham-lynn-loo/)
20:27:38	106393/106393	---M--	200	added ('OK')	image/jpeg	etag:%225c9438d9-19f99%22	https://www.photoaccess.org.au/wp-content/uploads/2019/03/04-Curham-2015-untitled-02-1024x606.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/uploads/2019/03/04-Curham-2015-untitled-02-1024x606.jpg	(from https://www.photoaccess.org.au/see/exhibitions/louise-curham-lynn-loo/)
20:27:39	369178/369178	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c8b14f6-5a21a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle.js?ver=4428	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundlec0ed.js	(from https://www.photoaccess.org.au/see/exhibitions/australasian-beauty/)
20:27:40	2337/2337	---M-Z	200	added ('OK')	application/json	date:Sat,%2020%20Apr%202019%2018:27:40%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fsee%2Fexhibitions%2Faustralasian-beauty%2F	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed5b88.json	(from https://www.photoaccess.org.au/see/exhibitions/australasian-beauty/)
20:27:41	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Apr%202019%2018:27:41%20GMT	https://www.photoaccess.org.au/?p=5622	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/index3248.html	(from https://www.photoaccess.org.au/see/exhibitions/australasian-beauty/)
20:27:42	2430/2430	---MCZ	200	added ('OK')	text/xml	date:Sat,%2020%20Apr%202019%2018:27:42%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fsee%2Fexhibitions%2Faustralasian-beauty%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed9770	(from https://www.photoaccess.org.au/see/exhibitions/australasian-beauty/)
20:27:44	369178/369178	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c8b14f6-5a21a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle.js?ver=3888	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundled1cb.js	(from https://www.photoaccess.org.au/see/exhibitions/luminous-range/)
20:27:45	2312/2312	---M-Z	200	added ('OK')	application/json	date:Sat,%2020%20Apr%202019%2018:27:45%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fsee%2Fexhibitions%2Fluminous-range%2F	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embedd098.json	(from https://www.photoaccess.org.au/see/exhibitions/luminous-range/)
20:27:46	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Apr%202019%2018:27:46%20GMT	https://www.photoaccess.org.au/?p=5625	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/index2d92.html	(from https://www.photoaccess.org.au/see/exhibitions/luminous-range/)
20:27:46	574786/574786	---M--	200	added ('OK')	image/jpeg	etag:%225c944900-8c542%22	https://www.photoaccess.org.au/wp-content/uploads/2019/03/Mullens_Image2.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/uploads/2019/03/Mullens_Image2.jpg	(from https://www.photoaccess.org.au/see/exhibitions/australasian-beauty/)
20:27:47	2405/2405	---MCZ	200	added ('OK')	text/xml	date:Sat,%2020%20Apr%202019%2018:27:47%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fsee%2Fexhibitions%2Fluminous-range%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed637e	(from https://www.photoaccess.org.au/see/exhibitions/luminous-range/)
20:27:48	53442/53442	---M--	200	added ('OK')	image/jpeg	etag:%225c944a09-d0c2%22	https://www.photoaccess.org.au/wp-content/uploads/2019/03/hamilton_image3-1024x705.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/uploads/2019/03/hamilton_image3-1024x705.jpg	(from https://www.photoaccess.org.au/see/exhibitions/luminous-range/)
